Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier,Origin,Dest,Distance,dep_delayed_15min
c-3,c-16,c-3,1256,DL,ATL,ALB,852,Y
c-10,c-6,c-4,1321,AA,MIA,DCA,920,Y
c-9,c-5,c-1,1322,XE,BDL,EWR,116,N
c-3,c-27,c-7,647,NW,ORD,MEM,491,N
c-9,c-18,c-7,955,WN,MDW,JAN,666,N
c-9,c-20,c-2,1820,WN,DAL,TUL,237,N
c-12,c-3,c-6,1008,DL,DCA,CVG,411,N
c-7,c-20,c-3,1745,TZ,DEN,PHX,602,Y
c-8,c-25,c-4,1905,WN,BWI,AUS,1342,N
c-4,c-12,c-2,1754,UA,ORD,EWR,719,N
c-2,c-4,c-5,1555,OO,COS,SLC,410,N
c-4,c-2,c-6,1535,MQ,ORD,LSE,215,N
c-2,c-28,c-1,2348,DL,ATL,PBI,545,Y
c-2,c-15,c-2,834,AA,DFW,BOS,1562,N
c-5,c-1,c-7,1,AS,SEA,LAX,954,Y
c-11,c-29,c-2,950,WN,MHT,MCO,1142,Y
c-1,c-18,c-2,712,XE,EWR,DAY,533,N
c-12,c-31,c-6,1721,UA,BWI,DEN,1491,N
c-5,c-26,c-4,1201,AA,SJU,DFW,2165,N
c-1,c-7,c-5,1225,AA,SJC,DFW,1438,Y
c-5,c-17,c-2,1942,EV,ATL,LEX,303,Y
c-9,c-19,c-1,1255,AA,LAX,SFO,337,N
c-12,c-5,c-1,1803,UA,EWR,ORD,719,Y
c-2,c-16,c-3,2218,NW,MEM,TPA,656,Y
c-6,c-23,c-4,2039,AS,SEA,BUR,937,Y
c-5,c-11,c-3,1021,UA,ORD,SFO,1846,Y
c-1,c-30,c-7,2103,AA,LAX,SFO,337,Y
c-6,c-22,c-3,1720,AS,SEA,ANC,1449,Y
c-1,c-28,c-5,801,DL,ATL,EWR,745,N
c-5,c-3,c-2,1852,DL,MDW,ATL,590,N
c-6,c-4,c-6,913,NW,DTW,MSP,528,N
c-2,c-22,c-2,1614,MQ,BOS,STL,1046,N
c-6,c-10,c-5,2101,CO,EWR,MCO,938,Y
c-8,c-10,c-3,2037,FL,PNS,ATL,272,Y
c-11,c-23,c-3,1134,OH,LGA,CLT,544,N
c-1,c-12,c-3,1038,WN,PHX,ONT,325,Y
c-7,c-27,c-3,1530,OH,CVG,DTW,229,N
c-12,c-21,c-3,1020,WN,SAT,BWI,1407,N
c-6,c-11,c-6,1851,CO,FLL,EWR,1065,N
c-4,c-2,c-6,1637,NW,PDX,MSP,1426,Y
c-4,c-11,c-1,2137,NW,MSP,LAS,1300,N
c-10,c-30,c-7,1825,WN,JAX,FLL,318,Y
c-4,c-5,c-2,744,AA,BOS,STT,1693,N
c-11,c-30,c-3,657,CO,MFE,IAH,316,N
c-5,c-24,c-2,724,OH,CVG,PIT,256,N
c-10,c-2,c-7,821,NW,IND,DTW,231,Y
c-11,c-9,c-3,2101,CO,ORD,EWR,719,Y
c-2,c-28,c-1,1420,UA,SEA,DEN,1024,N
c-2,c-13,c-7,1613,UA,LAS,DEN,629,Y
c-3,c-26,c-6,2154,UA,IAD,DEN,1452,Y
c-8,c-21,c-7,1521,WN,MDW,STL,251,Y
c-9,c-12,c-1,1331,CO,EWR,BOS,200,N
c-1,c-19,c-3,1555,WN,ABQ,PHX,328,N
c-9,c-13,c-2,1905,EV,ATL,HOU,696,N
c-3,c-2,c-3,1350,AA,DFW,ABQ,569,N
c-8,c-24,c-3,1809,CO,FLL,IAH,965,N
c-4,c-16,c-6,755,FL,ATL,TPA,406,N
c-5,c-18,c-3,2204,B6,BUF,JFK,301,N
c-2,c-12,c-6,1413,HP,SAN,LAS,258,Y
c-4,c-23,c-6,1521,AA,ORD,BOS,867,Y
c-3,c-23,c-3,847,OH,OKC,CVG,756,N
c-7,c-7,c-4,1656,OH,LGA,GSP,610,N
c-6,c-19,c-7,2000,WN,HOU,TUL,453,N
c-2,c-7,c-1,809,US,SJU,PHL,1576,Y
c-1,c-24,c-1,2106,XE,DTW,EWR,487,Y
c-7,c-21,c-4,1735,WN,BWI,MHT,377,N
c-7,c-4,c-1,1759,AS,LAS,SEA,866,N
c-5,c-4,c-3,1449,CO,SJU,EWR,1608,Y
c-5,c-3,c-2,1150,DH,LAS,IAD,2066,N
c-6,c-13,c-1,1659,MQ,PNS,DFW,604,N
c-6,c-24,c-5,1641,XE,MEM,CLE,622,N
c-11,c-30,c-3,17,AA,OGG,LAX,2486,Y
c-2,c-25,c-5,1816,DL,DCA,ATL,547,N
c-5,c-5,c-4,727,WN,LAX,LAS,236,N
c-5,c-20,c-5,1933,XE,EWR,PVD,160,Y
c-2,c-16,c-3,1911,OH,CVG,LGA,585,Y
c-9,c-10,c-6,1854,DL,CVG,MSP,596,N
c-3,c-25,c-5,854,CO,FLL,EWR,1065,Y
c-12,c-9,c-5,1848,WN,SDF,PHX,1506,Y
c-11,c-17,c-4,1953,EV,SLC,OKC,866,Y
c-10,c-11,c-2,1834,CO,IAH,PDX,1825,Y
c-6,c-3,c-5,1750,UA,ORD,IAD,589,Y
c-7,c-17,c-7,702,HP,BUR,PHX,369,N
c-9,c-22,c-4,1108,XE,GRR,EWR,605,Y
c-12,c-12,c-1,700,WN,TUL,HOU,453,N
c-1,c-1,c-6,1348,NW,GFK,MSP,284,Y
c-7,c-6,c-3,1608,WN,DAL,HOU,239,N
c-9,c-28,c-3,2019,OH,LGA,JAX,834,N
c-2,c-11,c-5,1907,MQ,BNA,MIA,806,Y
c-10,c-26,c-3,1430,WN,PHX,ELP,347,N
c-6,c-18,c-6,834,WN,MSY,HOU,303,Y
c-9,c-15,c-4,1437,NW,DTW,LGA,501,Y
c-1,c-3,c-1,958,XE,CAE,IAH,878,Y
c-5,c-17,c-2,1623,WN,OAK,SAN,446,Y
c-2,c-14,c-1,955,WN,PHX,PVD,2277,N
c-4,c-27,c-3,753,NW,MSN,MSP,228,N
c-9,c-5,c-1,850,DL,SLC,CVG,1449,Y
c-1,c-22,c-6,2232,WN,AUS,LAS,1090,Y
c-6,c-23,c-4,1516,HP,DFW,PHX,868,Y
c-9,c-2,c-5,903,XE,EWR,DAB,884,N
c-12,c-26,c-1,705,WN,LAS,SLC,368,Y
c-7,c-29,c-5,1302,HA,HNL,OGG,100,N
c-3,c-4,c-5,2110,WN,BUR,OAK,325,Y
c-11,c-15,c-2,1450,UA,ORD,PHX,1440,N
c-12,c-24,c-6,1041,UA,DEN,LGA,1619,Y
c-4,c-22,c-5,1726,OO,SLC,SGU,269,Y
c-4,c-2,c-6,1401,MQ,ORD,GRR,137,N
c-3,c-16,c-3,1252,AS,SEA,SAN,1050,Y
c-10,c-29,c-6,800,WN,BWI,LAS,2106,N
c-12,c-16,c-5,1202,MQ,DFW,LBB,282,Y
c-10,c-20,c-4,1404,HP,ORD,PHX,1440,Y
c-10,c-23,c-7,1545,WN,TPA,SDF,727,N
c-4,c-15,c-5,1932,AA,DFW,OMA,583,N
c-7,c-17,c-7,2137,AS,SFO,SEA,679,Y
c-7,c-25,c-1,1955,B6,ROC,JFK,264,Y
c-12,c-5,c-1,1158,DL,MCO,BOS,1121,Y
c-3,c-12,c-6,920,NW,GFK,MSP,284,Y
c-8,c-4,c-4,900,EV,TPA,DAY,828,N
c-10,c-7,c-5,1741,XE,EWR,PWM,284,Y
c-7,c-17,c-7,1139,AS,SEA,LAS,866,Y
c-6,c-27,c-1,1810,XE,EWR,GSO,446,Y
c-6,c-10,c-5,810,MQ,RST,DFW,798,Y
c-7,c-19,c-2,1251,US,MHT,PHL,290,N
c-1,c-7,c-5,1648,WN,STL,MCO,880,Y
c-8,c-10,c-3,1503,F9,DEN,MSP,680,N
c-10,c-17,c-1,1110,FL,MCO,BWI,787,N
c-4,c-19,c-2,1705,MQ,CVG,ORD,264,Y
c-2,c-10,c-4,2027,AA,MIA,RDU,700,N
c-4,c-5,c-2,1712,US,CHS,CLT,168,N
c-10,c-30,c-7,1912,AS,SMF,SEA,605,Y
c-3,c-24,c-4,559,US,BOS,PIT,496,N
c-3,c-26,c-6,1600,WN,PHX,LAX,370,N
c-10,c-10,c-1,555,TZ,EWR,MDW,711,N
c-6,c-8,c-3,1714,EV,APF,ATL,540,N
c-12,c-23,c-5,1548,NW,DTW,TPA,983,Y
c-5,c-18,c-3,1255,DH,HPN,IAD,247,N
c-12,c-26,c-1,2027,UA,DEN,LAS,629,N
c-1,c-10,c-1,705,WN,OAK,ABQ,889,N
c-4,c-20,c-3,722,DL,FLL,BOS,1237,N
c-6,c-11,c-6,1124,UA,ORD,DCA,612,Y
c-8,c-21,c-7,1750,DL,ATL,SLC,1589,N
c-7,c-6,c-3,844,MQ,CMH,LGA,478,N
c-11,c-14,c-1,616,MQ,AZO,ORD,122,N
c-4,c-8,c-5,2034,HP,CMH,LAS,1772,Y
c-6,c-23,c-4,2043,B6,JFK,ROC,264,Y
c-8,c-24,c-3,552,UA,ORD,DCA,612,N
c-9,c-23,c-5,1116,US,PHX,PHL,2075,Y
c-4,c-27,c-3,1046,US,PHL,ORD,678,N
c-2,c-22,c-2,2303,US,PHL,MHT,290,Y
c-3,c-25,c-5,1347,FL,ATL,DEN,1199,Y
c-8,c-1,c-1,1525,AA,DFW,AUS,190,Y
c-9,c-2,c-5,1455,WN,OAK,LAX,337,Y
c-11,c-21,c-1,1159,OH,CVG,ROC,461,N
c-11,c-24,c-4,1503,TZ,MCO,MDW,989,Y
c-6,c-6,c-1,1630,OH,ABE,CVG,503,Y
c-10,c-4,c-2,1017,XE,SAT,CLE,1241,N
c-4,c-8,c-5,740,OH,MEM,CVG,403,N
c-8,c-19,c-5,2126,DL,ATL,HOU,696,Y
c-5,c-17,c-2,1245,WN,OAK,SAN,446,N
c-7,c-7,c-4,1436,US,PHL,ORD,678,N
c-4,c-1,c-5,625,HA,HNL,LIH,102,N
c-12,c-7,c-3,1855,DL,CVG,BNA,230,N
c-10,c-16,c-7,1346,CO,SEA,IAH,1874,Y
c-2,c-12,c-6,1710,MQ,LGA,RDU,431,N
c-4,c-16,c-6,1525,AA,STT,SJU,68,N
c-1,c-8,c-6,1143,DL,SEA,ATL,2182,N
c-11,c-25,c-5,1355,WN,AUS,DAL,189,N
c-8,c-31,c-3,1520,AA,BNA,LGA,764,N
c-5,c-7,c-6,1446,HP,DEN,PHX,602,N
c-1,c-4,c-2,1130,OO,DEN,STL,770,Y
c-1,c-21,c-5,2242,B6,JFK,BUF,301,N
c-10,c-14,c-5,650,AA,DCA,ORD,612,N
c-7,c-30,c-6,1915,OH,CAE,ATL,191,Y
c-7,c-14,c-4,1907,AS,ANC,OTZ,549,Y
c-7,c-25,c-1,1250,WN,LAS,LAX,236,N
c-4,c-30,c-6,749,AA,DFW,DCA,1192,N
c-7,c-4,c-1,1815,OO,SFO,MFR,329,N
c-12,c-29,c-4,1930,WN,MSY,TPA,487,Y
c-11,c-25,c-5,1727,OH,CHS,LGA,641,N
c-9,c-21,c-3,2235,EV,ATL,IAH,689,Y
c-4,c-28,c-4,1139,CO,LAS,CLE,1825,Y
c-7,c-1,c-5,2138,EV,TOL,CVG,181,Y
c-5,c-7,c-6,950,AA,DFW,OAK,1456,N
c-9,c-16,c-5,1355,DL,ATL,MCI,692,N
c-5,c-30,c-1,1554,OO,SEA,GEG,224,N
c-11,c-29,c-2,905,WN,BWI,HOU,1246,Y
c-10,c-11,c-2,2010,WN,BUR,SMF,358,N
c-4,c-27,c-3,1943,MQ,RDU,JFK,426,N
c-11,c-6,c-7,1420,WN,HOU,DAL,239,Y
c-8,c-1,c-1,1622,WN,MCO,ORF,655,Y
c-7,c-8,c-5,1558,OO,JAC,SLC,205,N
c-4,c-7,c-4,1335,WN,SNA,OAK,371,Y
c-4,c-8,c-5,728,AA,MCI,DFW,460,N
c-5,c-8,c-7,1820,OH,PWM,BOS,95,Y
c-12,c-14,c-3,1053,MQ,ATL,ORD,606,Y
c-7,c-2,c-6,1901,MQ,CLT,ORD,599,N
c-1,c-5,c-3,1311,UA,DEN,IAH,861,Y
c-8,c-30,c-2,1800,OH,BTV,CVG,702,Y
c-2,c-5,c-6,1053,AS,SEA,SJC,697,Y
c-7,c-13,c-3,1928,US,PHL,MSY,1088,Y
c-2,c-28,c-1,1710,B6,BTV,JFK,267,N
c-6,c-12,c-7,1854,DL,VPS,ATL,264,Y
c-1,c-20,c-4,1221,MQ,AMA,DFW,313,Y
c-3,c-18,c-5,1111,OH,BOS,CVG,752,N
c-12,c-29,c-4,1300,OH,GSO,LGA,461,N
c-5,c-3,c-2,1305,EV,SHV,CVG,686,Y
c-7,c-17,c-7,1140,AA,DFW,IAH,224,N
c-1,c-10,c-1,1506,AA,LGA,MIA,1097,Y
c-7,c-11,c-1,1827,DL,EWR,ATL,745,Y
c-7,c-9,c-6,1045,WN,SEA,PHX,1107,Y
c-11,c-10,c-4,1334,OO,ORD,RDU,647,N
c-7,c-1,c-5,824,EV,MCI,SLC,919,N
c-7,c-31,c-7,2109,DL,HNL,LAX,2556,N
c-6,c-1,c-3,925,EV,CRP,ATL,876,Y
c-2,c-4,c-5,2101,AA,DFW,SJC,1438,Y
c-8,c-18,c-4,638,NW,GRB,MSP,252,N
c-6,c-30,c-4,1145,XE,CLE,ORF,435,Y
c-7,c-29,c-5,1600,WN,ABQ,MDW,1121,Y
c-7,c-10,c-7,2400,EV,CVG,SBN,203,Y
c-1,c-31,c-1,641,NW,FAR,MSP,223,N
c-7,c-20,c-3,2103,DL,ATL,SFO,2139,Y
c-7,c-23,c-6,1027,DL,BOS,LGA,185,N
c-11,c-22,c-2,1801,WN,LAX,SJC,308,Y
c-8,c-20,c-6,1740,WN,BHM,HOU,570,N
c-8,c-25,c-4,1201,MQ,MIA,MEM,860,N
c-9,c-24,c-6,1653,AA,DTW,DFW,987,N
c-8,c-28,c-7,700,WN,LAS,MCI,1140,N
c-8,c-15,c-1,918,EV,CVG,SBN,203,Y
c-2,c-28,c-1,1528,FL,FNT,ATL,644,Y
c-12,c-5,c-1,956,UA,DEN,PHX,602,Y
c-1,c-12,c-3,1340,OO,SLC,BOI,291,N
c-9,c-27,c-2,1330,WN,ELP,LAX,714,N
c-7,c-27,c-3,926,FL,ATL,SRQ,445,N
c-1,c-6,c-4,1736,US,BOS,DCA,399,Y
c-3,c-1,c-2,1909,XE,MKE,EWR,725,Y
c-10,c-12,c-3,1359,EV,TUL,CVG,646,N
c-3,c-29,c-2,1546,UA,DFW,ORD,802,N
c-9,c-23,c-5,2135,NW,DTW,MCO,957,Y
c-4,c-8,c-5,1811,CO,SFO,EWR,2565,Y
c-1,c-21,c-5,615,DL,PDX,SLC,630,N
c-11,c-15,c-2,1655,DL,ATL,JAX,270,N
c-1,c-19,c-3,1811,CO,EWR,SEA,2401,Y
c-5,c-8,c-7,1351,UA,LGA,DEN,1619,N
c-8,c-17,c-3,1426,OO,SFO,EUG,451,Y
c-7,c-19,c-2,1303,US,SFO,CLT,2296,Y
c-1,c-10,c-1,1310,NW,MSP,CLT,930,N
c-5,c-1,c-7,648,OO,BHM,ORD,584,N
c-12,c-26,c-1,1152,UA,BOS,ORD,867,N
c-7,c-5,c-2,2205,AA,AUS,DFW,190,Y
c-9,c-14,c-3,1423,NW,MSP,OMA,282,N
c-9,c-19,c-1,1155,UA,ORD,LAS,1515,N
c-4,c-4,c-1,2001,MQ,ORD,OKC,693,Y
c-6,c-5,c-7,1330,CO,IAH,MIA,964,N
c-2,c-23,c-3,959,B6,TPA,JFK,1005,N
c-4,c-2,c-6,2151,DH,IAD,DTW,383,Y
c-4,c-14,c-4,1830,WN,HOU,MSY,303,Y
c-10,c-9,c-7,700,CO,BTR,IAH,253,N
c-12,c-19,c-1,1428,UA,PDX,ORD,1739,Y
c-12,c-27,c-2,1400,MQ,MAF,DFW,309,Y
c-6,c-27,c-1,1806,DL,OKC,ATL,761,Y
c-7,c-8,c-5,1852,WN,MCO,ALB,1073,N
c-8,c-10,c-3,1301,DL,MCO,ATL,403,N
c-3,c-27,c-7,923,NW,DTW,SEA,1927,N
c-6,c-17,c-5,2037,AS,JNU,SEA,909,Y
c-1,c-16,c-7,1604,WN,SMF,SAN,480,Y
c-4,c-7,c-4,1941,XE,CLT,EWR,529,Y
c-2,c-24,c-4,1421,US,PHL,RDU,336,Y
c-11,c-30,c-3,1305,WN,SAN,OAK,446,N
c-6,c-1,c-3,2305,OH,ATL,CAK,528,Y
c-11,c-15,c-2,1705,XE,IAH,MEM,469,Y
c-4,c-16,c-6,1616,US,BOS,CLT,728,Y
c-12,c-30,c-5,1355,UA,SLC,DEN,391,Y
c-1,c-14,c-5,1458,US,LGA,BOS,185,N
c-4,c-12,c-2,2207,EV,ATL,GSP,153,N
c-5,c-30,c-1,911,AS,ANC,SEA,1449,N
c-10,c-20,c-4,1655,NW,MSP,LGA,1020,N
c-11,c-20,c-7,833,DH,IAD,HSV,595,N
c-1,c-12,c-3,1150,HP,SNA,LAS,226,N
c-6,c-19,c-7,2003,XE,EWR,RDU,416,Y
c-9,c-17,c-6,1512,XE,DTW,EWR,487,N
c-3,c-28,c-1,1127,OH,RDU,JFK,426,Y
c-8,c-5,c-5,823,AA,MSP,ORD,334,Y
c-5,c-8,c-7,1307,CO,FLL,CLE,1062,N
c-6,c-28,c-2,1035,US,PIT,LAX,2136,Y
c-10,c-2,c-7,830,WN,SDF,BHM,323,N
c-4,c-30,c-6,1907,TZ,MDW,LGA,725,N
c-4,c-18,c-1,1900,OH,DCA,BOS,399,N
c-5,c-10,c-2,1807,UA,ORD,TPA,1012,Y
c-7,c-6,c-3,1435,CO,IAH,PHX,1009,N
c-2,c-2,c-3,1340,WN,OAK,RNO,180,N
c-12,c-16,c-5,1212,US,PHL,ORD,678,N
c-1,c-28,c-5,909,XE,CLT,IAH,913,N
c-12,c-4,c-7,1913,DL,MCO,SJU,1189,Y
c-1,c-31,c-1,1934,XE,DAL,IAH,217,Y
c-3,c-3,c-4,1001,FL,PHF,ATL,508,N
c-12,c-5,c-1,1322,DL,ATL,ALB,852,Y
c-12,c-22,c-4,2058,XE,CLE,GRR,214,N
c-11,c-7,c-1,2138,DL,ATL,CAE,191,N
c-12,c-16,c-5,852,AA,DEN,ORD,888,Y
c-2,c-20,c-7,1311,B6,PBI,JFK,1028,N
c-11,c-2,c-3,1052,OO,MRY,SFO,77,N
c-5,c-9,c-1,1037,NW,MEM,BNA,200,Y
c-6,c-18,c-6,2222,OO,SFO,SBP,191,N
c-11,c-12,c-6,1339,OO,MEM,DEN,872,N
c-6,c-21,c-2,1045,DL,ATL,MSP,906,N
c-1,c-19,c-3,842,OO,LAX,SNA,36,N
c-9,c-9,c-5,1110,WN,ISP,MCO,972,N
c-1,c-25,c-2,2005,DL,RDU,ATL,356,Y
c-12,c-4,c-7,1713,UA,PDX,DEN,992,N
c-11,c-13,c-7,1538,AA,ORD,SFO,1846,Y
c-8,c-10,c-3,1914,MQ,DFW,GRR,931,N
c-12,c-1,c-4,1019,NW,LAX,IND,1814,N
c-12,c-17,c-6,628,HA,LIH,HNL,102,N
c-8,c-18,c-4,2323,B6,OAK,IAD,2408,Y
c-9,c-1,c-4,1855,WN,SJC,SEA,697,Y
c-12,c-31,c-6,1715,WN,BOI,SLC,291,N
c-7,c-25,c-1,1044,UA,SFO,SEA,679,N
c-10,c-11,c-2,645,WN,BUF,BWI,281,N
c-5,c-26,c-4,949,FL,DFW,ATL,732,N
c-1,c-21,c-5,1257,AA,MIA,SJU,1045,N
c-12,c-27,c-2,2033,WN,PHX,OKC,833,Y
c-11,c-17,c-4,1951,UA,ORD,SAT,1041,N
c-11,c-29,c-2,2154,DL,CVG,CLE,221,Y
c-10,c-15,c-6,1118,WN,SMF,PHX,647,Y
c-4,c-5,c-2,1107,DL,ATL,HOU,696,N
c-5,c-25,c-3,1855,WN,MDW,LAS,1521,N
c-3,c-29,c-2,750,XE,IAH,BHM,562,Y
c-8,c-21,c-7,2118,WN,OAK,PDX,543,Y
c-10,c-13,c-4,1911,B6,FLL,JFK,1069,N
c-12,c-10,c-6,2134,HP,DTW,LAS,1750,N
c-5,c-26,c-4,630,OH,LIT,CVG,513,N
c-5,c-9,c-1,1332,MQ,SAN,LAX,109,N
c-6,c-27,c-1,1322,NW,FLL,DTW,1127,Y
c-1,c-20,c-4,1517,CO,RSW,CLE,1025,N
c-12,c-27,c-2,1220,WN,BNA,LAS,1588,N
c-11,c-21,c-1,1923,MQ,RDU,LGA,431,N
c-10,c-10,c-1,1743,UA,PIT,DEN,1290,N
c-12,c-5,c-1,1909,FL,PIT,ATL,526,Y
c-5,c-31,c-2,650,WN,ABQ,PHX,328,N
c-2,c-10,c-4,2042,DL,CVG,ATL,373,N
c-6,c-29,c-3,828,OO,DRO,DEN,251,N
c-2,c-4,c-5,1827,OO,SLC,HLN,402,N
c-1,c-18,c-2,1938,MQ,ORD,MEM,491,Y
c-8,c-7,c-7,2028,DL,ATL,SRQ,445,N
c-1,c-7,c-5,616,XE,BPT,IAH,79,N
c-11,c-26,c-6,1132,UA,BWI,DEN,1491,N
c-8,c-11,c-4,1831,OO,SFO,MFR,329,N
c-8,c-6,c-6,1152,OH,RIC,CVG,413,Y
c-4,c-28,c-4,1830,WN,PHX,LIT,1136,Y
c-1,c-2,c-7,1252,B6,SAN,JFK,2446,Y
c-5,c-17,c-2,1753,UA,LAS,SFO,414,N
c-4,c-1,c-5,1802,XE,EWR,PIT,319,Y
c-6,c-11,c-6,1638,CO,IAH,LAX,1379,Y
c-5,c-22,c-7,644,OO,PSP,LAX,110,N
c-10,c-25,c-2,1848,CO,RSW,EWR,1068,Y
c-5,c-7,c-6,1056,UA,ORD,SJC,1829,Y
c-12,c-23,c-5,1401,US,DCA,FLL,899,N
c-6,c-29,c-3,905,MQ,CMH,BOS,640,N
c-11,c-21,c-1,155,AA,LAS,ORD,1515,Y
c-11,c-26,c-6,1215,WN,BWI,MDW,611,Y
c-11,c-29,c-2,1918,DL,PBI,BOS,1197,Y
c-10,c-11,c-2,1723,DH,ALB,IAD,325,N
c-12,c-26,c-1,1412,US,BOS,PHL,280,Y
c-8,c-18,c-4,1952,US,CLT,SAN,2077,Y
c-12,c-8,c-4,1833,XE,MOB,IAH,427,Y
c-6,c-11,c-6,627,MQ,XNA,ORD,522,N
c-10,c-5,c-3,1655,US,PHL,PIT,267,Y
c-7,c-21,c-4,2127,FL,MDW,ATL,590,Y
c-7,c-29,c-5,1810,WN,OAK,PDX,543,Y
c-2,c-15,c-2,1630,DL,ATL,DCA,547,N
c-2,c-28,c-1,1633,AS,ANC,FAI,261,Y
c-7,c-26,c-2,1926,US,CLT,SAN,2077,N
c-1,c-7,c-5,1710,WN,MSY,IND,708,Y
c-4,c-22,c-5,1545,WN,DAL,SAT,248,Y
c-10,c-24,c-1,1448,HP,PHX,ATL,1587,N
c-10,c-29,c-6,1935,WN,BNA,BWI,588,N
c-5,c-24,c-2,1416,OH,CVG,CLT,335,Y
c-7,c-12,c-2,2310,EV,ATL,CHA,106,Y
c-2,c-12,c-6,600,NW,BOS,MSP,1124,N
c-4,c-30,c-6,2023,DL,BWI,ATL,576,Y
c-1,c-26,c-3,1021,AA,SAN,BOS,2588,Y
c-3,c-6,c-7,1345,OH,CVG,CMH,116,N
c-12,c-20,c-2,941,NW,MSP,DEN,680,Y
c-8,c-25,c-4,1900,WN,PHX,SNA,338,Y
c-3,c-18,c-5,1918,CO,IAH,LAX,1379,Y
c-12,c-11,c-7,1730,WN,OAK,BUR,325,Y
c-6,c-30,c-4,1857,NW,MCO,MSP,1310,N
c-7,c-31,c-7,1005,UA,ORD,MSY,837,Y
c-8,c-1,c-1,1545,NW,DTW,ORD,235,Y
c-11,c-21,c-1,1940,AS,SEA,BUR,937,Y
c-3,c-20,c-7,1555,OO,BOI,SLC,291,Y
c-4,c-17,c-7,1145,WN,PHX,LAS,256,N
c-2,c-4,c-5,1255,UA,ORD,MCO,1005,Y
c-11,c-21,c-1,1830,DL,ATL,PHL,665,Y
c-12,c-7,c-3,1749,NW,BOS,DTW,632,N
c-9,c-12,c-1,1425,WN,LAS,SAT,1069,Y
c-3,c-12,c-6,1831,XE,IAH,DSM,802,N
c-1,c-11,c-2,720,WN,CLE,STL,487,Y
c-12,c-1,c-4,718,MQ,OKC,ORD,693,Y
c-4,c-17,c-7,1303,US,PHL,ORD,678,Y
c-9,c-27,c-2,1535,WN,SLC,MCI,919,N
c-8,c-17,c-3,1815,US,BOS,CLT,728,Y
c-7,c-9,c-6,725,EV,HSV,CVG,325,N
c-8,c-2,c-2,1745,AA,MIA,CLT,650,N
c-12,c-18,c-7,1800,UA,DCA,ORD,612,N
c-12,c-25,c-7,1333,WN,MDW,LAS,1521,Y
c-1,c-22,c-6,1415,AA,ORD,ATL,606,Y
c-4,c-14,c-4,834,OO,SAN,LAX,109,N
c-4,c-29,c-5,1525,WN,BWI,CLE,314,Y
c-5,c-8,c-7,1452,TZ,DEN,MDW,895,N
c-7,c-23,c-6,918,NW,DTW,BHM,625,N
c-1,c-28,c-5,707,OO,SGU,LAX,348,N
c-3,c-1,c-2,739,XE,CLE,DFW,1021,Y
c-8,c-8,c-1,1349,NW,MSP,IND,503,Y
c-7,c-24,c-7,1712,WN,SMF,SEA,605,N
c-4,c-19,c-2,958,FL,MCO,ATL,403,N
c-10,c-12,c-3,1145,B6,BUF,JFK,301,Y
c-11,c-12,c-6,1657,FL,PHF,LGA,288,N
c-10,c-28,c-5,639,UA,TPA,ORD,1012,N
c-6,c-22,c-3,1206,UA,ORD,OMA,416,N
c-6,c-10,c-5,2102,TZ,LGA,MDW,725,Y
c-5,c-31,c-2,1350,EV,LWB,ATL,369,Y
c-6,c-1,c-3,1513,MQ,DFW,CLL,164,N
c-6,c-29,c-3,2109,MQ,ORD,CVG,264,Y
c-3,c-7,c-1,840,OO,SFO,SNA,372,N
c-2,c-21,c-1,1620,WN,JAX,PHL,742,Y
c-7,c-16,c-6,2205,NW,ANC,MSP,2518,Y
c-5,c-11,c-3,1947,DL,MEM,ATL,332,Y
c-3,c-1,c-2,1739,XE,EWR,IAD,213,Y
c-11,c-29,c-2,1949,AA,DFW,SJC,1438,Y
c-6,c-9,c-4,1623,WN,STL,MCO,880,Y
c-6,c-21,c-2,1718,WN,PHX,ONT,325,Y
c-7,c-12,c-2,852,AS,SEA,EWR,2401,N
c-2,c-20,c-7,1914,XE,IAH,ORF,1201,N
c-8,c-14,c-7,1224,OO,SEA,GEG,224,N
c-7,c-27,c-3,718,NW,EWR,DTW,487,N
c-8,c-22,c-1,100,DL,ANC,SLC,2125,N
c-8,c-15,c-1,2004,DL,ATL,RDU,356,Y
c-12,c-21,c-3,752,WN,MDW,STL,251,Y
c-12,c-22,c-4,1624,UA,DEN,SFO,967,Y
c-6,c-10,c-5,1755,HP,LAS,SAN,258,Y
c-6,c-11,c-6,1018,WN,MCI,SLC,919,N
c-5,c-23,c-1,920,WN,MDW,CMH,284,Y
c-1,c-5,c-3,2044,XE,IAH,OMA,781,N
c-5,c-11,c-3,1055,WN,LAS,OAK,407,Y
c-7,c-28,c-4,4,AA,ATL,LGA,761,Y
c-7,c-11,c-1,1510,XE,CLE,ROC,245,N
c-2,c-4,c-5,2014,OO,SNA,SLC,588,N
c-1,c-16,c-7,1415,WN,JAX,PHL,742,Y
c-4,c-4,c-1,929,DL,LGA,BOS,185,N
c-8,c-27,c-6,916,DL,ATL,SLC,1589,Y
c-7,c-21,c-4,1557,MQ,DFW,SDF,733,Y
c-6,c-22,c-3,109,NW,LAS,MSP,1300,N
c-4,c-5,c-2,2257,AA,DFW,IAH,224,Y
c-10,c-27,c-4,1840,WN,PHX,HOU,1020,Y
c-4,c-1,c-5,533,FL,CAK,ATL,528,N
c-8,c-15,c-1,1329,CO,EWR,SJU,1608,Y
